# x   y
-2	-2
-2	-1
-2	0
-2	1
-2	2
-1	-2
-1	-1
-1	0
-1	1
-1	2
0	-2
0	-1
0	0
0	1
0	2
0	3
0	4
1	-2
1	-1
1	0
1	1
1	2
1	3
1	4
2	-2
2	-1
2	0
2	1
2	2
2	3
2	4
3	-2
3	-1
3	0
3	1
3	2
3	3
3	4
4	-2
4	-1
4	0
4	1
4	2
4	3
4	4
4	5
4	6
4	7
4	8
5	-2
5	-1
5	0
5	1
5	2
5	3
5	4
5	5
5	6
5	7
5	8
6	-2
6	-1
6	0
6	1
6	2
6	3
6	4
7	-2
7	-1
7	0
7	1
7	2
7	3
7	4
8	-2
8	-1
8	0
8	1
8	2
8	3
8	4
9	-3
9	-2
9	-1
9	0
9	1
9	2
9	3
9	4
10	-3
10	-2
10	-1
10	0
10	1
10	2
10	3
10	4
11	0
11	1
11	2
11	3
11	4
12	-1
12	0
12	1
12	2
12	3
12	4
12	5
12	6
13	-1
13	0
13	1
13	2
13	3
13	4
13	5
13	6
14	-1
14	0
14	1
14	2
14	3
14	4
14	5
14	6
15	-1
15	0
15	1
15	2
15	3
15	4
15	5
15	6
16	-1
16	0
16	1
16	2
16	3
16	4
16	5
16	6
17	-1
17	0
17	1
17	2
17	3
17	4
17	5
17	6
18	2
18	3
18	4
19	2
19	3
19	4
20	2
20	3
20	4
