# x   y
-6	7
-5	7
-4	7
-3	3
-3	7
-2	3
-2	7
-1	0
-1	1
-1	2
-1	3
-1	4
-1	6
-1	7
-1	8
-1	9
0	-2
0	-1
0	0
0	1
0	2
0	3
0	4
0	6
0	7
0	8
0	9
0	10
0	11
1	-2
1	-1
1	0
1	1
1	2
1	3
1	4
1	5
1	6
1	7
1	8
1	9
1	10
1	11
2	-1
2	0
2	1
2	2
2	3
2	4
2	5
2	6
2	7
2	8
2	9
2	10
2	11
2	12
2	13
2	14
3	4
3	5
3	6
3	7
3	8
3	9
3	10
3	11
3	12
3	13
3	14
4	7
4	9
4	10
4	11
4	12
4	13
4	14
5	7
5	9
5	10
5	11
5	12
5	16
5	17
5	18
5	19
5	20
6	7
6	8
6	9
6	10
6	11
6	12
6	13
6	14
6	15
6	16
6	17
6	18
6	19
6	20
7	6
7	7
7	8
7	9
7	13
7	14
7	15
7	16
7	17
7	18
7	19
8	6
8	7
8	8
8	9
8	13
8	14
8	15
8	16
9	6
9	7
9	8
9	9
9	13
9	14
9	15
9	16
10	6
10	7
10	8
10	9
10	11
10	12
10	13
10	14
10	15
10	16
11	6
11	7
11	8
11	9
11	11
11	12
11	13
11	14
11	15
11	16
12	6
12	7
12	8
12	9
12	11
12	12
12	13
12	14
12	15
13	6
