# x   y
-57	29
-57	30
-57	31
-57	32
-57	33
-57	34
-57	35
-57	36
-57	37
-57	38
-57	39
-56	29
-56	30
-56	31
-56	32
-56	33
-56	34
-56	35
-56	36
-56	37
-56	38
-56	39
-55	29
-55	30
-55	31
-55	32
-55	33
-55	34
-55	35
-55	36
-55	37
-55	38
-55	39
-54	29
-54	30
-54	31
-54	32
-54	33
-54	34
-54	35
-54	36
-54	37
-54	38
-54	39
-53	27
-53	28
-53	29
-53	30
-53	31
-53	32
-53	33
-53	34
-53	35
-53	36
-53	37
-53	38
-53	39
-52	27
-52	28
-52	29
-52	30
-52	31
-52	32
-52	33
-52	34
-52	35
-52	36
-52	37
-52	38
-52	39
-51	27
-51	28
-51	29
-51	30
-51	31
-51	32
-51	33
-51	34
-51	35
-51	36
-51	37
-51	38
-51	39
-50	27
-50	28
-50	29
-50	30
-50	31
-50	32
-50	33
-50	34
-50	35
-50	36
-50	37
-50	38
-50	39
-49	27
-49	28
-49	29
-49	30
-49	31
-49	32
-49	33
-49	34
-49	35
-49	36
-49	37
-49	38
-49	39
-48	27
-48	28
-48	29
-48	30
-48	31
-48	32
-48	33
-48	34
-48	35
-48	36
-48	37
-48	38
-48	39
-47	27
-47	28
-47	29
-47	30
-47	31
-47	32
-47	33
-47	34
-47	35
-47	36
-47	37
-47	38
-47	39
-46	27
-46	28
-46	29
-46	30
-46	31
-46	32
-46	33
-46	34
-46	35
-46	36
-46	37
-46	38
-46	39
-45	27
-45	28
-45	29
-45	30
-44	27
-44	28
-44	29
-44	30
-43	27
-43	28
-43	29
-43	30
-42	27
-42	28
-42	29
-42	30
-41	27
-41	28
-41	29
-41	30
-40	27
-40	28
-40	29
-40	30
-39	27
-39	28
-39	29
-39	30
-38	27
-38	28
-38	29
-38	30
-37	27
-37	28
-37	29
-37	30
-36	27
-36	28
-36	29
-36	30
-35	13
-35	14
-35	15
-35	16
-35	17
-35	18
-35	19
-35	20
-35	21
-35	22
-35	23
-35	24
-35	25
-35	26
-35	27
-35	28
-35	29
-35	30
-35	31
-35	32
-35	33
-34	13
-34	14
-34	15
-34	16
-34	17
-34	18
-34	19
-34	20
-34	21
-34	22
-34	23
-34	24
-34	25
-34	26
-34	27
-34	28
-34	29
-34	30
-34	31
-34	32
-34	33
-33	13
-33	14
-33	15
-33	16
-33	17
-33	18
-33	19
-33	20
-33	21
-33	22
-33	23
-33	24
-33	25
-33	26
-33	27
-33	28
-33	29
-33	30
-33	31
-33	32
-33	33
-32	13
-32	14
-32	15
-32	16
-32	17
-32	18
-32	19
-32	20
-32	21
-32	22
-32	23
-32	24
-32	25
-32	26
-32	27
-32	28
-32	29
-32	30
-32	31
-32	32
-32	33
-31	13
-31	14
-31	15
-31	16
-31	17
-31	18
-31	19
-31	20
-31	21
-31	22
-31	23
-31	24
-31	25
-31	26
-31	27
-31	28
-31	29
-31	30
-31	31
-31	32
-31	33
-30	13
-30	14
-30	15
-30	16
-30	17
-30	18
-30	19
-30	20
-30	21
-30	22
-30	23
-30	24
-30	25
-30	26
-30	27
-30	28
-30	29
-30	30
-30	31
-30	32
-30	33
-29	10
-29	11
-29	12
-29	13
-29	14
-29	15
-29	16
-29	17
-29	18
-29	19
-29	20
-29	21
-29	22
-29	23
-29	24
-29	25
-29	26
-29	27
-29	28
-29	29
-29	30
-29	31
-29	32
-29	33
-28	10
-28	11
-28	12
-28	13
-28	14
-28	15
-28	16
-28	17
-28	18
-28	19
-28	20
-28	21
-28	22
-28	23
-28	24
-28	25
-28	26
-28	27
-28	28
-28	29
-28	30
-28	31
-28	32
-28	33
-27	10
-27	11
-27	12
-27	13
-27	14
-26	10
-26	11
-26	12
-26	13
-26	14
-25	10
-25	11
-25	12
-25	13
-25	14
-24	10
-24	11
-24	12
-24	13
-24	14
-23	10
-23	11
-23	12
-23	13
-23	14
-22	10
-22	11
-22	12
-22	13
-22	14
-21	10
-21	11
-21	12
-21	13
-21	14
-20	8
-20	9
-20	10
-20	11
-20	12
-20	13
-20	14
-20	15
-20	16
-19	8
-19	9
-19	10
-19	11
-19	12
-19	13
-19	14
-19	15
-19	16
-18	8
-18	9
-18	10
-18	11
-18	12
-18	13
-18	14
-18	15
-18	16
-17	8
-17	9
-17	10
-17	11
-17	12
-17	13
-17	14
-17	15
-17	16
-16	8
-16	9
-16	10
-16	11
-16	12
-16	13
-16	14
-16	15
-16	16
-15	8
-15	9
-15	10
-15	11
-15	12
-15	13
-15	14
-15	15
-15	16
-14	8
-14	9
-14	10
-14	11
-14	12
-14	13
-14	14
-14	15
-14	16
-13	8
-13	9
-13	10
-13	11
-13	12
-13	13
-13	14
-13	15
-13	16
-12	5
-12	6
-12	7
-12	8
-12	9
-12	10
-12	11
-12	12
-12	13
-12	14
-12	15
-12	16
-11	5
-11	6
-11	7
-11	8
-11	9
-11	10
-11	11
-11	12
-11	13
-11	14
-11	15
-11	16
-10	5
-10	6
-10	7
-10	8
-10	9
-10	10
-10	11
-10	12
-10	13
-10	14
-10	15
-10	16
-9	5
-9	6
-9	7
-9	8
-9	9
-9	10
-9	11
-9	12
-9	13
-9	14
-9	15
-9	16
-8	5
-8	6
-8	7
-8	8
-8	9
-8	10
-8	11
-8	12
-8	13
-8	14
-8	15
-8	16
-7	5
-7	6
-7	7
-7	8
-7	9
-7	10
-7	11
-7	12
-7	13
-7	14
-7	15
-7	16
-6	1
-6	2
-6	3
-6	4
-6	5
-6	6
-6	7
-6	8
-6	9
-6	10
-6	11
-6	12
-6	13
-6	14
-6	15
-6	16
-6	17
-6	18
-5	1
-5	2
-5	3
-5	4
-5	5
-5	6
-5	7
-5	8
-5	9
-5	10
-5	11
-5	12
-5	13
-5	14
-5	15
-5	16
-5	17
-5	18
-4	1
-4	2
-4	3
-4	4
-4	5
-4	6
-4	7
-4	8
-4	9
-4	10
-4	11
-4	12
-4	13
-4	14
-4	15
-4	16
-4	17
-4	18
-3	1
-3	2
-3	3
-3	4
-3	5
-3	6
-3	7
-3	8
-3	9
-3	10
-3	11
-3	12
-3	13
-3	14
-3	15
-3	16
-3	17
-3	18
-2	1
-2	2
-2	3
-2	4
-2	5
-2	6
-2	7
-2	8
-2	9
-2	10
-2	11
-2	12
-2	13
-2	14
-2	15
-2	16
-2	17
-2	18
-2	20
-2	21
-2	22
-2	23
-2	24
-2	25
-2	26
-2	27
-1	1
-1	2
-1	3
-1	4
-1	5
-1	6
-1	7
-1	8
-1	9
-1	10
-1	11
-1	12
-1	13
-1	14
-1	15
-1	16
-1	17
-1	18
-1	20
-1	21
-1	22
-1	23
-1	24
-1	25
-1	26
-1	27
0	0
0	1
0	2
0	3
0	4
0	5
0	6
0	7
0	8
0	9
0	10
0	11
0	12
0	13
0	14
0	15
0	16
0	17
0	18
0	20
0	21
0	22
0	23
0	24
0	25
0	26
0	27
1	0
1	1
1	2
1	3
1	4
1	5
1	6
1	7
1	8
1	9
1	10
1	11
1	12
1	13
1	14
1	15
1	16
1	17
1	18
1	19
1	20
1	21
1	22
1	23
1	24
1	25
1	26
1	27
2	-2
2	-1
2	0
2	1
2	2
2	3
2	4
2	5
2	6
2	7
2	8
2	9
2	10
2	11
2	12
2	13
2	14
2	15
2	16
2	17
2	18
2	19
2	20
2	21
2	22
2	23
2	24
2	25
2	26
2	27
3	-2
3	-1
3	0
3	1
3	2
3	3
3	4
3	5
3	6
3	7
3	8
3	9
3	10
3	11
3	12
3	13
3	14
3	15
3	16
3	17
3	18
3	19
3	20
3	21
3	22
3	23
3	24
3	25
3	26
3	27
4	-2
4	-1
4	0
4	1
4	2
4	3
4	4
4	5
4	6
4	7
4	8
4	9
4	10
4	11
4	12
4	13
4	14
4	15
4	16
4	17
4	18
4	19
4	20
4	21
4	22
4	23
4	24
4	25
4	26
4	27
5	-2
5	-1
5	0
5	1
5	2
5	3
5	4
5	5
5	6
5	7
5	8
5	9
5	10
5	11
5	12
5	13
5	14
5	15
5	16
5	17
5	18
5	19
5	20
5	21
5	22
5	23
5	24
5	25
5	26
5	27
6	-2
6	-1
6	0
6	1
6	2
6	3
6	4
6	5
6	6
6	7
6	8
6	9
6	10
6	11
6	12
6	13
6	14
6	15
6	16
6	17
6	18
6	19
6	20
6	21
6	22
6	23
6	24
6	25
6	26
6	27
7	-7
7	-6
7	-5
7	-4
7	-3
7	-2
7	-1
7	0
7	1
7	2
7	3
7	4
7	5
7	6
7	7
7	8
7	9
7	10
7	11
7	12
7	13
7	14
7	15
7	16
7	17
7	18
7	19
7	20
7	21
7	22
7	23
7	24
7	25
7	26
7	27
8	-7
8	-6
8	-5
8	-4
8	-3
8	-2
8	-1
8	0
8	1
8	2
8	3
8	4
8	5
8	6
8	7
8	8
8	9
8	10
8	11
8	20
8	21
8	22
8	23
8	24
8	25
8	26
8	27
9	-7
9	-6
9	-5
9	-4
9	-3
9	-2
9	-1
9	0
9	1
9	2
9	3
9	4
9	5
10	-7
10	-6
10	-5
10	-4
10	-3
10	-2
10	-1
10	0
10	1
10	2
10	3
10	4
10	5
11	-7
11	-6
11	-5
11	-4
11	-3
11	-2
11	-1
11	0
11	1
11	2
11	3
11	4
11	5
12	-2
12	-1
12	0
12	1
12	2
12	3
12	4
12	5
