# x   y
-4	-6
-4	-5
-3	-6
-3	-5
-3	-4
-3	-3
-3	-2
-3	-1
-2	-8
-2	-7
-2	-6
-2	-5
-2	-4
-2	-3
-2	-2
-2	5
-2	6
-2	7
-2	8
-1	-8
-1	-7
-1	-6
-1	-5
-1	-4
-1	-3
-1	-2
-1	-1
-1	0
-1	1
-1	4
-1	5
-1	6
-1	7
-1	8
0	-9
0	-8
0	-7
0	-6
0	-5
0	-2
0	-1
0	0
0	1
0	2
0	3
0	4
0	5
0	6
0	7
0	8
1	-9
1	-8
1	-7
1	-6
1	-5
1	-2
1	-1
1	0
1	1
1	2
1	3
1	4
1	5
1	6
1	7
1	8
2	-17
2	-16
2	-15
2	-9
2	-8
2	-7
2	-6
2	-5
2	0
2	1
2	2
2	3
2	4
2	5
2	6
2	7
3	-17
3	-16
3	-15
3	-9
3	-8
3	-7
3	-6
3	-5
3	-4
3	-3
3	0
3	1
3	2
3	3
3	4
3	6
3	7
4	-17
4	-16
4	-15
4	-14
4	-13
4	-12
4	-11
4	-10
4	-9
4	-8
4	-7
4	-6
4	-5
4	-4
4	0
4	1
4	2
4	3
4	4
4	5
4	6
4	7
5	-17
5	-16
5	-15
5	-13
5	-12
5	-11
5	-10
5	-7
5	-6
5	-5
5	-4
5	1
5	2
5	3
5	4
5	5
5	6
5	7
5	8
5	9
6	-23
6	-22
6	-21
6	-20
6	-19
6	-18
6	-17
6	-16
6	-15
6	-7
6	-6
6	-5
6	-4
6	3
6	4
6	5
6	6
6	7
6	8
6	9
7	-23
7	-22
7	-21
7	-20
7	-19
7	-18
7	-17
7	-16
7	-15
7	-7
7	-6
7	-5
7	-4
7	3
7	4
7	5
7	6
7	7
7	8
7	9
8	-23
8	-22
8	-21
8	-20
8	-19
8	-18
8	-17
8	3
8	4
8	5
8	6
8	7
8	8
8	9
9	-23
9	-22
9	-21
9	-20
9	-19
9	3
9	4
9	5
9	6
9	7
9	8
9	9
9	10
10	-23
10	-22
10	-21
10	-20
10	-19
10	3
10	4
10	5
10	6
10	7
10	8
10	9
10	10
11	-24
11	-23
11	-22
11	-21
11	-20
11	3
11	5
11	6
11	7
11	8
11	9
11	10
12	-24
12	-23
12	-22
12	-21
12	-20
12	3
13	-24
13	-23
13	-22
13	-21
13	-20
13	3
14	-24
14	-23
14	-22
14	-21
14	-20
14	3
15	3
16	3
